GRID_ID,lon,lat,population,population_density_km2,Ai_A,Ai_B,Ai_C,level_A,level_B,level_C
DV-102,104.0800792963627,30.65287954893908,6116,58851.26750696383,1.145183079713746,0.9628831837596219,0.7227409271943737,基本平衡,供给不足,供给不足
DY-119,104.08998360078752,30.5982490676433,552,5311.62519029497,1.4492183331690953,1.2263091995328057,1.019536646287766,基本平衡,基本平衡,基本平衡
DZ-113,104.092923313237,30.618586874941247,2344,22555.15828076044,1.737744214128941,1.4578936785437557,1.1591579099816958,供给充足,基本平衡,基本平衡
CC-79,103.93846278858288,30.72214986812789,37,364.9476970848469,1.0390638209812004,0.866460759354265,0.6558198212568038,基本平衡,供给不足,供给不足
CR-89,103.98573285082684,30.69281110059344,3391,32629.938804122823,1.4728604724052605,1.232756648793029,1.0279966674976793,基本平衡,基本平衡,基本平衡
EL-84,104.1296679139921,30.709483950699056,162,1558.8469732384158,0.8901270875035563,0.7419385472768067,0.5932539023596433,供给不足,供给不足,供给不足
CW-91,104.001473266988,30.6851189303708,2057,19793.504256342945,1.6649029212813828,1.3948881237025423,1.0740873876432677,供给充足,基本平衡,基本平衡
DG-121,104.0337235071245,30.591591977516693,287,2761.6597383012995,2.810008206041757,2.367432737543253,2.0634228174863014,供给充足,供给充足,供给充足
CB-96,103.93586147583233,30.67053263835448,24,230.9401871753791,1.0947761111485066,0.9364464231189401,0.79851139898906,基本平衡,供给不足,供给不足
DB-81,104.01679938075588,30.718055255633,37,356.0328479002063,1.5503837895752794,1.3011430531417,0.9764501015564709,供给充足,基本平衡,供给不足
DT-73,104.07339918836534,30.743253622688965,25,351.1829357495527,0.5501524065422766,0.4618990821661403,0.36260987144036316,供给不足,严重不足,严重不足
EL-77,104.1294713666,30.731362516122665,1380,13279.062975737424,0.5891574132261219,0.49096451102176825,0.3918894305192338,供给不足,严重不足,严重不足
EW-89,104.16427550651528,30.69251986231124,2569,24720.22665555757,1.3045087082278661,1.0888454575402042,0.8080997967322435,基本平衡,基本平衡,供给不足
CZ-118,104.0117111528094,30.6023666252986,410,3945.228197579393,2.0636048524517334,1.7438091341589883,1.4241911518091817,供给充足,供给充足,基本平衡
DG-78,104.03238556005488,30.725986509293847,850,8179.131629115346,1.6507231886127012,1.38850588403655,1.0923054779928747,供给充足,基本平衡,基本平衡
FM-81,104.214716353108,30.716472099876068,28,4596.222833868538,0.16494093487108674,0.13745077905923897,0.08508282558607722,严重不足,严重不足,严重不足
CL-99,103.96727360059592,30.661409158851523,134,1289.416045060537,1.9088386360601142,1.6241500544177379,1.377815105366243,供给充足,供给充足,基本平衡
DW-97,104.08307731421225,30.66696641487956,1581,15213.18922192269,1.0247860914496931,0.8640873049864997,0.7098182824353106,基本平衡,供给不足,供给不足
FC-83,104.18291037008932,30.71139279491348,27,259.807753873931,1.8025448245692608,1.5021206871410508,1.0964678282930893,供给充足,供给充足,基本平衡
EM-107,104.133456470096,30.636054834757527,62,596.5957551950743,0.968459594016308,0.8089948185863963,0.6070137327090773,供给不足,供给不足,供给不足
DY-88,104.08907580234052,30.69513990025525,3442,33120.6773641219,0.7107303318863833,0.5954779330600937,0.4581203583918283,供给不足,供给不足,严重不足
CJ-123,103.9616879097674,30.58638205728983,60,863.8317512519714,0.5291418507041805,0.4442781015006431,0.3468452442840534,供给不足,严重不足,严重不足
DY-75,104.08869380120424,30.735771102498752,112,1077.7210531033272,0.8247657957185186,0.6873048297654323,0.5109927951529333,供给不足,供给不足,供给不足
EI-87,104.12036921166326,30.69848132980346,7428,71475.9998433171,0.9839940748963741,0.8208363511534945,0.6651940617948094,供给不足,供给不足,供给不足
DB-85,104.01692619154088,30.70555360131538,2830,27231.70160966443,1.3687778871210339,1.1496646264874273,0.9092948024913934,基本平衡,基本平衡,供给不足
EQ-86,104.14540011929994,30.70177417830212,2044,19668.411618845395,0.8880755002109196,0.7409755927115294,0.5579769905784436,供给不足,供给不足,供给不足
DV-103,104.08010888906124,30.64975404941104,2222,21381.21589270299,1.1639713879818874,0.9781852770488703,0.7137578109297805,基本平衡,供给不足,供给不足
CZ-91,104.01085261762006,30.686753524768427,894,8602.521972282872,1.6767164538943318,1.4051767467134881,1.0684167481392413,供给充足,基本平衡,基本平衡
DA-106,104.01447618065518,30.63833309675409,3406,32774.26156312959,0.8341675340625824,0.7016861250390296,0.5425692585078451,供给不足,供给不足,供给不足
ET-124,104.1558160692974,30.58462689987,2084,20053.306253062085,0.9714707962239971,0.8229477547595468,0.7324913031586365,供给不足,供给不足,供给不足
DV-115,104.08046363971656,30.612247926719128,2035,19581.81228728504,1.3288377997541398,1.1189357899309558,0.94175610684046,基本平衡,基本平衡,供给不足
DW-103,104.08325432172916,30.648213415140184,3509,33765.37986660022,1.1023483796556852,0.9263442342375721,0.6772669740806562,基本平衡,供给不足,供给不足
CK-125,103.96558534893508,30.57822234316756,3380,57885.33831475862,0.37893601817653216,0.3172834522638392,0.24589828433927133,严重不足,严重不足,严重不足
ES-104,104.15215649072871,30.645555353808938,1289,12403.41462009097,0.5644130149592186,0.47085099446068474,0.36974843521140677,供给不足,严重不足,严重不足
EF-80,104.11075732252444,30.72185857886664,555,5340.492718503095,0.6793592595649938,0.5666600878913647,0.45322329700490877,供给不足,供给不足,严重不足
EH-115,104.11801764669056,30.61250798483153,763,7341.975570048453,2.2597931077316393,1.8963214141342526,1.4116961885096768,供给充足,供给充足,基本平衡
DW-123,104.083843148546,30.58570301894072,3077,29608.465044658016,1.0368242376713785,0.8767346102249445,0.7298703575413258,基本平衡,供给不足,供给不足
DQ-115,104.0648313016678,30.6105736175024,1312,12624.730232234511,1.0113186746898053,0.8532071539518391,0.714840585089922,基本平衡,供给不足,供给不足
DV-57,104.0787428250492,30.79352547585708,738,7101.41193919871,1.7529379257607067,1.4882342857711335,1.3495488962803732,供给充足,基本平衡,基本平衡
DQ-137,104.06549093495852,30.54181210802528,349,3358.2552218367714,1.093037138692869,0.9116869409628805,0.7731354659135687,基本平衡,供给不足,供给不足
CW-122,104.002467962964,30.588230423652007,270,2598.077105718992,2.262836285367776,1.9000857734534022,1.4857345029986702,供给充足,供给充足,基本平衡
DP-131,104.06216842476798,30.56210559277116,982,9449.305386353317,2.79190894421023,2.328990631078354,2.0954109023621945,供给充足,供给充足,供给充足
DC-136,104.02167906855848,30.544616135777208,630,6062.179913344316,0.49144962345662474,0.4098109288029442,0.3390166634614723,严重不足,严重不足,严重不足
DD-76,104.02290744010992,30.733729623464857,882,8487.051878682041,1.6023720301444486,1.3462424979017027,1.0029624327246915,供给充足,基本平衡,基本平衡
CZ-122,104.01183832259736,30.589865218076984,24,231.0071732914712,2.763441380335002,2.3241291259575543,1.9063538719258843,供给充足,供给充足,供给充足
CG-85,103.95116291147843,30.703476223866208,2544,24479.659840552285,1.9816750479854868,1.6637415420520014,1.3332580028213887,供给充足,供给充足,基本平衡
EM-72,104.13247872143904,30.745448258988628,26,250.1852444711928,0.7247448631540474,0.6039540526283729,0.47156806156211684,供给不足,供给不足,严重不足
DL-120,104.04932165441524,30.59639545507578,1323,12730.579939783052,1.535152853943755,1.295514140854914,1.0964768015092097,供给充足,基本平衡,基本平衡
EN-112,104.13671163295848,30.62201064335824,1334,12836.423264410949,1.3490353419707053,1.1270691817650624,0.8472472449453008,基本平衡,基本平衡,供给不足
CO-82,103.9761223956898,30.713052344689025,269,2588.455029328527,2.8917238026317653,2.4287735116780205,2.1234496612568696,供给充足,供给充足,供给充足
FL-88,104.2112197822737,30.697502058684165,1114,10719.473688040584,0.665042952488611,0.5542024604071759,0.42856264535630917,供给不足,供给不足,严重不足
ER-76,104.14824411909368,30.73461277652485,370,3560.3278856149154,0.4211956140630902,0.3509963450525752,0.2990680964088847,严重不足,严重不足,严重不足
DD-123,104.02438416348764,30.58683371846958,76,731.3105927209016,3.228997810540806,2.7142893327160755,2.3468471204618884,供给充足,供给充足,供给充足
EA-84,104.0952234773456,30.70768564586459,2864,27558.86233621924,0.6231963707883887,0.5212438322434069,0.42408471710464446,供给不足,供给不足,严重不足
FF-87,104.19239980169635,30.70051211960245,46,442.6354325245808,1.856129128680603,1.5467742739005024,1.1491530857795802,供给充足,供给充足,基本平衡
EX-89,104.16739423027822,30.69410275496136,2438,23459.67687613853,1.396618752460216,1.1651265684095662,0.8572860817642529,基本平衡,基本平衡,供给不足
CS-122,103.9900343579578,30.58826087151837,474,5053.414645935801,1.4135396690488404,1.1840763589539045,0.872593218068463,基本平衡,基本平衡,供给不足
DT-112,104.07411545867058,30.621580064264688,2086,20072.547923209324,1.236000233857696,1.038021828483639,0.820364981749537,基本平衡,基本平衡,供给不足
EG-99,104.11444693493286,30.660932552044383,3265,31417.48796360189,0.9907454079406717,0.8302085761549022,0.6581777298148889,供给不足,供给不足,供给不足
DH-109,104.03646552857064,30.63068367946161,3076,29598.83892282266,1.1381384056022903,0.9550397080688,0.711677083511819,基本平衡,供给不足,供给不足
CX-90,104.00455692314117,30.689831087786544,965,9285.72157361349,1.6049596693637247,1.344499530758987,1.0474111776350497,供给充足,基本平衡,基本平衡
EH-84,104.11713731276606,30.709399349593856,281,2703.9254720624053,0.887785555264299,0.7407228743502547,0.6093007513784464,供给不足,供给不足,供给不足
CZ-110,104.0114571498532,30.62737026743391,151,1452.999097089165,0.9627572991161719,0.8105866010191475,0.6222621940241079,供给不足,供给不足,供给不足
DN-116,104.05545824808938,30.60894303479919,2019,19427.843246098688,0.9386771830607082,0.7931154786084512,0.6480602132179628,供给不足,供给不足,供给不足
EB-57,104.09755489477932,30.79365780518032,1494,14376.029047646169,2.03946644857398,1.6997346110951077,1.5199605574649624,供给充足,供给充足,供给充足
CV-70,103.99764663568378,30.75229075443792,944,9083.647362217514,0.37833378734164036,0.3152781561180336,0.2302054176792926,严重不足,严重不足,严重不足
BS-93,103.90759273223524,30.67811208202413,76,731.3105927209016,0.6326149003227516,0.5315166706337098,0.38789659271702975,供给不足,供给不足,严重不足
DO-118,104.05866317114187,30.601151961148098,468,4503.334400481471,1.0076616362469395,0.8502238608037131,0.701461718423703,基本平衡,供给不足,供给不足
DA-94,104.014095579301,30.675838346806383,3164,30445.614675954144,1.9786789481741625,1.6576145887982132,1.2027359224533258,供给充足,供给充足,基本平衡
DL-98,104.04864914975404,30.66515606648963,3963,38134.004762932906,1.4509006570739693,1.2162780332626284,0.9740726536271079,基本平衡,基本平衡,供给不足
CK-80,103.963525041925,30.71920363652496,895,8612.145915450676,2.7089190202377056,2.2738862563946904,1.974813529429508,供给充足,供给充足,供给充足
CR-118,103.98667847647732,30.602174056061227,1803,17349.384453136947,1.6688476263933851,1.3948676770503707,1.0659146213803943,供给充足,基本平衡,基本平衡
DS-117,104.07114979247808,30.60436743601708,1199,11537.392104400373,1.13174751245678,0.9547717115954083,0.8066798480028615,基本平衡,供给不足,供给不足
DG-82,104.03251040005756,30.71348481215508,3138,30195.429473134067,1.7949240081821598,1.5081799519723436,1.1730420917441873,供给充足,供给充足,基本平衡
EI-95,104.12059587192442,30.673477183848338,2322,22343.466833088623,1.3226231139176328,1.1056145626027756,0.869835282535547,基本平衡,基本平衡,供给不足
EU-123,104.15893123370968,30.586209954963085,1916,18436.73026505192,0.9303879053031775,0.7884069151341029,0.7001209648993981,供给不足,供给不足,供给不足
DW-71,104.08230836001096,30.748228776201927,375,3608.441466281039,0.8808307021136249,0.7640091637561338,0.6623499567769717,供给不足,供给不足,供给不足
CT-85,103.99186687368405,30.705361452898902,48,461.8803743500431,1.6524771799199218,1.3860250694421568,1.16628627673067,供给充足,基本平衡,基本平衡
DI-127,104.04016583477444,30.57288530879812,708,6812.736657117462,3.4332969873855403,2.869379853171364,2.557707258683409,供给充足,供给充足,供给充足
EE-102,104.10827086840682,30.65151316274025,2594,24960.796596387463,0.7631108035930962,0.6411516763452465,0.5224102873764784,供给不足,供给不足,供给不足
DE-102,104.0268720705643,30.650929230203023,2538,24421.93591419988,1.3775925904196318,1.152485834211149,0.8614544762714255,基本平衡,基本平衡,供给不足
EV-79,104.16085932554483,30.72531784541896,24,230.9402923316172,0.6185843315737323,0.5154869429781103,0.42889849132677227,供给不足,供给不足,严重不足
CK-109,103.96449238375538,30.6285675899772,2978,28655.83300135432,0.7647117021994809,0.6401508220845918,0.46859322816619087,供给不足,供给不足,严重不足
CO-85,103.97622142625464,30.7036762162696,2922,28116.97247471359,2.4371913328222825,2.0458322931473485,1.7633112885718898,供给充足,供给充足,供给充足
CS-91,103.9889462770034,30.68502202754333,2143,20621.040165942115,1.578669851828988,1.3234714395625038,1.0742213746788576,供给充足,基本平衡,基本平衡
DW-90,104.08287059544094,30.68884484508676,3288,31638.80564302693,0.7712223529618388,0.6476431953620634,0.5096567411962877,供给不足,供给不足,供给不足
DH-79,104.03553422592202,30.72444711699292,1464,14087.357832272432,1.6632001351089905,1.3980513207413159,1.102320789252743,供给充足,基本平衡,基本平衡
CK-113,103.96462546523496,30.61606596513781,2310,22227.99672032521,1.2255816821705194,1.0259101630642489,0.7610275929712762,基本平衡,基本平衡,供给不足
EO-103,104.13960639279152,30.6485986305434,1253,12057.004281593472,0.8345447237433772,0.6969008807758938,0.5408731550486829,供给不足,供给不足,供给不足
DU-121,104.07752669488524,30.591909875760173,91,875.6483556464533,1.1329181450559331,0.9584057104776045,0.804208181829991,基本平衡,供给不足,供给不足
CT-104,103.99248346372715,30.64597870981206,538,5176.909195840066,1.1176645108640335,0.9442195776463442,0.7938064936829214,基本平衡,供给不足,供给不足
CO-100,103.9767158830096,30.65679536481304,690,6639.531487868712,1.7643033731396218,1.4962062084417218,1.2757661617096152,供给充足,基本平衡,基本平衡
DF-117,104.03045468689074,30.605633369747192,2777,26721.704157709784,1.6068628089562993,1.3714378104645468,1.1929909273726227,供给充足,基本平衡,基本平衡
CN-101,103.97360157984744,30.65520797596027,1418,13644.71833304034,1.6590844305659689,1.4088249399239965,1.1925435194234881,供给充足,基本平衡,基本平衡
CM-90,103.97012273053132,30.68799978993784,29,279.0527261698177,1.3894396238785771,1.1686330839782977,0.9636371058077283,基本平衡,基本平衡,供给不足
FB-93,104.18002869044898,30.681680208012267,1234,11874.174623915693,0.9979255372723252,0.832360926818596,0.6512782303462175,供给不足,供给不足,供给不足
CU-112,103.99588834634336,30.61943676657368,95,914.1386571459846,1.1585428139301777,0.9683855718340928,0.7446705904347025,基本平衡,供给不足,供给不足
FI-89,104.20186137510498,30.692756275446943,751,7226.504561433917,1.169979466481907,0.9749828887349224,0.764188421005573,基本平衡,供给不足,供给不足
DM-71,104.05096984169342,30.74800332436649,1040,10007.41099980392,0.5920455982207815,0.49337133185065135,0.3765767665398293,供给不足,严重不足,严重不足
DK-121,104.0462386328628,30.591684309754854,1108,10661.740418200772,2.238084927754258,1.881830693743541,1.6299504267533385,供给充足,供给充足,供给充足
DL-119,104.04929113619885,30.59952095365264,1805,17368.629471888442,1.409992940750548,1.1920994550907809,1.0085780005333544,基本平衡,基本平衡,基本平衡
DR-126,104.06827477062724,30.57777814756013,4873,46890.50185549876,2.2251615217781513,1.8607569342264765,1.6583594452558563,供给充足,供给充足,供给充足
CJ-113,103.96147929200872,30.61760371836501,1154,11104.373999998952,1.0978259296381314,0.9189629596744171,0.6748938864577206,基本平衡,供给不足,供给不足
DD-118,104.02422758070078,30.602461104244814,1318,12682.465279028267,1.9958740088979148,1.69646947206655,1.4509398639535653,供给充足,供给充足,基本平衡
DJ-85,104.04198574615737,30.705740914831985,2032,19552.93258866795,1.7851438018977208,1.4982134648687973,1.1210556776802638,供给充足,基本平衡,基本平衡
DD-78,104.02297050070077,30.72747880349344,793,7630.64868457467,1.724863669169439,1.4502952782051315,1.0936599400870894,供给充足,基本平衡,基本平衡
EF-126,104.11207217321994,30.5780842926976,24,230.9402923316172,0.4258669646183599,0.3593211206743949,0.295712434796952,严重不足,严重不足,严重不足
EC-78,104.1013147255503,30.726482074523112,1094,10527.025286562855,0.7464414532171456,0.6224115432772307,0.47676446556887686,供给不足,供给不足,严重不足
EL-124,104.13078692438502,30.584462142389032,1663,16002.233136703868,0.9689805762604833,0.8180331708722549,0.7310390365492817,供给不足,供给不足,供给不足
CA-98,103.9322758206738,30.66331325431048,25,545.5037886064994,0.7863878599396865,0.6757429779892107,0.5928653647294854,供给不足,供给不足,供给不足
EE-116,104.1086720411053,30.60775566949259,31,298.29779148488376,2.195544648491554,1.8471365186076507,1.4195739196031312,供给充足,供给充足,基本平衡
EE-65,104.10720638922108,30.76715652418257,710,6831.981675944112,2.0191374190142874,1.6861482279199917,1.3788538332453713,供给充足,供给充足,基本平衡
DX-100,104.0862820814514,30.659174722895752,3084,29675.822618854887,1.0519568290403967,0.8854756614835714,0.6983495553628876,基本平衡,供给不足,供给不足
ER-130,104.14971589715374,30.566578276657303,26,385.253305954744,0.3353583416094157,0.2843582061374753,0.2605387381657336,严重不足,严重不足,严重不足
DX-57,104.08501350042064,30.79356988888175,1035,9959.295571938224,1.9284145121244178,1.630483164632548,1.4766041113012278,供给充足,供给充足,基本平衡
CH-104,103.95491792734914,30.64568211988735,59,567.7280547597884,0.7304803336072749,0.621637763765802,0.5034257517010805,供给不足,供给不足,供给不足
EH-132,104.11849860127175,30.55937338714839,2783,26779.43920450354,0.03576495402615828,0.03018588674703344,0.023489375798084827,严重不足,严重不足,严重不足
EE-77,104.1075523005076,30.72965079846651,286,2752.037689183121,0.6608155950692333,0.5506796625576945,0.415140025623224,供给不足,供给不足,严重不足
EH-114,104.11798931538804,30.61563353582177,5578,53674.34850259459,2.203245469343984,1.8475043784168552,1.3561210869271505,供给充足,供给充足,基本平衡
EC-94,104.10177809047708,30.67647415856705,2440,23478.9229426082,1.1980358542404979,1.0035186756475942,0.765869771826279,基本平衡,基本平衡,供给不足
FH-86,104.19863881055024,30.70367650221158,24,230.9401486850545,1.5073975537468374,1.2561646281223646,0.9325395236348977,供给充足,基本平衡,供给不足
DR-118,104.06803553807958,30.60278230044485,1454,13991.128671537836,1.0327094528561926,0.8714425796309394,0.740398668234283,基本平衡,供给不足,供给不足
FE-91,104.18938493755044,30.68642753461389,380,3656.554019159125,1.3124548494526322,1.0937123745438602,0.8595198423017825,基本平衡,基本平衡,供给不足
CV-93,103.99838990685583,30.680406702955427,2636,25364.93055805653,1.812854254791172,1.520312964972153,1.1845127775672748,供给充足,供给充足,基本平衡
EO-112,104.13914351210668,30.619358423882524,26,1415.9552496079934,1.3450532497772076,1.1258197035429574,0.8665502450197639,基本平衡,基本平衡,供给不足
CY-78,104.00732084206884,30.72579723069352,1983,19081.436145570515,1.451787778090628,1.216645661653817,0.8794224040775368,基本平衡,基本平衡,供给不足
EI-125,104.12144332681852,30.57971076331321,25,240.56273506770697,0.5279571514078505,0.4451483502151268,0.3869420865856454,供给不足,严重不足,严重不足
DO-115,104.05857248470058,30.61052847076549,2074,19957.084501279,0.9569745321034362,0.806770261808075,0.666162050411807,供给不足,供给不足,供给不足
DF-87,104.02951850771986,30.699397003224057,1535,14770.54947140242,1.5945234454350303,1.340603015203394,1.041609513346959,供给充足,基本平衡,基本平衡
EH-80,104.1170234101726,30.72190135393809,455,4378.24104852645,0.6017349721775196,0.501729435743108,0.40761629234873475,供给不足,供给不足,严重不足
CM-94,103.97025540251502,30.67549825638415,1515,14578.099315423236,1.8535497635299636,1.5689193441368339,1.3121648688974854,供给充足,供给充足,基本平衡
EE-81,104.1076674601762,30.717148841195147,2905,27953.39788439304,0.7625919331073067,0.6364381345657821,0.5150940996116545,供给不足,供给不足,供给不足
DY-54,104.08828290234791,30.801316857646302,185,2059.189853277908,1.3891000624220435,1.1575833853517032,1.0339446313155416,基本平衡,基本平衡,基本平衡
DQ-88,104.06401864307296,30.69496172968641,7507,72236.16604678695,0.9935283295536705,0.8330672746129493,0.5959265727839038,供给不足,供给不足,供给不足
CA-95,103.93271307824692,30.67206963099617,485,4666.917060313515,1.0152139646797176,0.867850272829394,0.7257356923943997,基本平衡,供给不足,供给不足
CN-77,103.97326301887544,30.729747585555085,131,2503.2654556747893,1.8481413055883444,1.552107675498546,1.3660610867356582,供给充足,供给充足,基本平衡
DG-94,104.03288445205,30.675979572525883,1989,19139.16801212991,1.512637156772833,1.2668371575657358,0.9550317526310327,供给充足,基本平衡,供给不足
DI-91,104.0390545970284,30.68540239241916,3068,29521.86736972506,1.3866683064943233,1.1654969061872398,0.8901189066246946,基本平衡,基本平衡,供给不足
CA-94,103.93267871390395,30.675194979819832,25,240.56273506770697,1.1003685371191427,0.937427682629946,0.7666895053247829,基本平衡,供给不足,供给不足
DS-100,104.07064209813451,30.657500969178567,3465,33341.995080384186,1.2975972941196732,1.091628242931997,0.8343114063324492,基本平衡,基本平衡,供给不足
FJ-86,104.20490386557972,30.703715014834746,24,230.94022566571644,0.999883209302957,0.8332360077524643,0.6211479717584817,供给不足,供给不足,供给不足
DM-80,104.05124547043002,30.71987441340225,935,8997.044792026882,1.481824504354209,1.240278292471011,0.9823091661852887,基本平衡,基本平衡,供给不足
