GRID_ID,lon,lat,population,population_density_km2,Ai_A,Ai_B,Ai_C,level_A,level_B,level_C
CL-99,103.96727360059592,30.661409158851523,0,0.0,2.591653349687607,2.2017598149730215,1.8791057800212518,供给充足,供给充足,供给充足
DW-97,104.08307731421225,30.66696641487956,0,0.0,1.897947688515426,1.601217698883107,1.3225329021402146,供给充足,供给充足,基本平衡
FC-83,104.18291037008932,30.71139279491348,0,0.0,1.4165076799079717,1.1804230665899762,0.8601870284946298,基本平衡,基本平衡,供给不足
EM-107,104.133456470096,30.636054834757527,0,0.0,1.2377449586589166,1.0341716904532232,0.7845125881349375,基本平衡,基本平衡,供给不足
DY-88,104.08907580234052,30.69513990025525,1034,9949.67472240036,1.0374385166118039,0.8688176206747994,0.6659492550479461,基本平衡,供给不足,供给不足
CJ-123,103.9616879097674,30.58638205728983,0,0.0,0.35618693883678837,0.2992222414756946,0.23313829219637974,严重不足,严重不足,严重不足
DY-75,104.08869380120424,30.735771102498752,0,0.0,0.7416480397039268,0.6180400330866058,0.4606130316310258,供给不足,供给不足,严重不足
EI-87,104.12036921166326,30.69848132980346,16837,162014.1908133993,0.7406304103358277,0.6181156597197237,0.5003445916272232,供给不足,供给不足,供给不足
DB-85,104.01692619154088,30.70555360131538,0,0.0,2.3390973385913583,1.9631383726206717,1.5599327560567189,供给充足,供给充足,供给充足
EQ-86,104.14540011929994,30.70177417830212,4596,44225.058610671935,0.5911426568337007,0.49336778003402526,0.3709592305106238,供给不足,严重不足,严重不足
DV-103,104.08010888906124,30.64975404941104,0,0.0,1.7044940658665801,1.4339491296127589,1.0782154340519763,供给充足,基本平衡,基本平衡
CZ-91,104.01085261762006,30.686753524768427,1569,15097.71473659041,3.4309574771202995,2.875457194903669,2.1931873993445365,供给充足,供给充足,供给充足
DA-106,104.01447618065518,30.63833309675409,2443,23507.78655276735,1.2696881863636011,1.0694943503259084,0.8331953288541448,基本平衡,基本平衡,供给不足
ET-124,104.1558160692974,30.58462689987,3821,36767.60229988015,1.021165164713814,0.8672967461554038,0.7663167711601534,基本平衡,供给不足,供给不足
DV-115,104.08046363971656,30.612247926719128,0,0.0,1.821991817590276,1.5323460396037072,1.2968675606871383,供给充足,供给充足,基本平衡
DW-103,104.08325432172916,30.648213415140184,0,0.0,1.630138135047173,1.3711566762596714,1.0309723662254122,供给充足,基本平衡,基本平衡
CK-125,103.96558534893508,30.57822234316756,7633,130721.53472087352,0.2197198406338301,0.1841767387547199,0.14319540880251194,严重不足,严重不足,严重不足
ES-104,104.15215649072871,30.645555353808938,0,0.0,0.743981307538556,0.6206334411105283,0.48801775337813424,供给不足,供给不足,严重不足
EF-80,104.11075732252444,30.72185857886664,855,8227.245539315578,0.5417146418623503,0.45205270462533886,0.35885323169478794,供给不足,严重不足,严重不足
EH-115,104.11801764669056,30.61250798483153,0,0.0,2.390317397701807,2.0044532181997075,1.4907967254589254,供给充足,供给充足,基本平衡
DW-123,104.083843148546,30.58570301894072,6939,66770.60089206434,0.8366844100524382,0.7080071252353933,0.594513754952542,供给不足,供给不足,供给不足
DQ-115,104.0648313016678,30.6105736175024,1042,10026.65312651552,1.3160520068333383,1.109378132848328,0.9319466320699183,基本平衡,基本平衡,供给不足
DV-57,104.0787428250492,30.79352547585708,1516,14587.72425450575,0.9767363057848655,0.8291950210978126,0.7500653706088608,供给不足,供给不足,供给不足
DQ-137,104.06549093495852,30.54181210802528,0,0.0,0.7813516587206837,0.6516719531461835,0.549136347738763,供给不足,供给不足,供给不足
CW-122,104.002467962964,30.588230423652007,556,5350.114336221332,2.605275973372605,2.186179758724103,1.6986831815462684,供给充足,供给充足,供给充足
DP-131,104.06216842476798,30.56210559277116,0,0.0,1.9720199538552448,1.645050307030402,1.4763714634724368,供给充足,供给充足,基本平衡
DC-136,104.02167906855848,30.544616135777208,601,5783.1271871744975,0.43210349720237723,0.36032259730539057,0.29730293677424235,严重不足,严重不足,严重不足
DD-76,104.02290744010992,30.733729623464857,0,0.0,1.6354036839626827,1.3743381214280532,1.032096945392316,供给充足,基本平衡,基本平衡
CZ-122,104.01183832259736,30.589865218076984,0,0.0,3.085952425944343,2.5932212709117155,2.1089551325627287,供给充足,供给充足,供给充足
CG-85,103.95116291147843,30.703476223866208,5733,55165.83721143328,1.493341201021867,1.2541991219144395,1.0229257584949696,基本平衡,基本平衡,基本平衡
EM-72,104.13247872143904,30.745448258988628,0,0.0,0.46751550172197603,0.3895962514349801,0.30362590845458365,严重不足,严重不足,严重不足
DL-120,104.04932165441524,30.59639545507578,0,0.0,1.5235682638454924,1.2867803720444402,1.085591604606238,供给充足,基本平衡,基本平衡
EN-112,104.13671163295848,30.62201064335824,0,0.0,1.5769757752258193,1.3174360930188556,1.0020163832296154,供给充足,基本平衡,基本平衡
CO-82,103.9761223956898,30.713052344689025,557,5359.737737308511,2.8198156415070157,2.368603984206422,2.061161197754623,供给充足,供给充足,供给充足
FL-88,104.2112197822737,30.697502058684165,2480,23863.819341418894,0.49006641696826014,0.40838868080688345,0.315240638967655,严重不足,严重不足,严重不足
ER-76,104.14824411909368,30.73461277652485,786,7563.291129981955,0.2697189827760933,0.22476581898007775,0.1916989625745276,严重不足,严重不足,严重不足
DD-123,104.02438416348764,30.58683371846958,0,0.0,3.3385822135208607,2.8055150190987392,2.409996664978928,供给充足,供给充足,供给充足
EA-84,104.0952234773456,30.70768564586459,0,0.0,0.6633654916115126,0.5550927960270132,0.4478753749985321,供给不足,供给不足,严重不足
FF-87,104.19239980169635,30.70051211960245,0,0.0,1.4575791649842653,1.2146493041535544,0.9008803740260403,基本平衡,基本平衡,供给不足
EX-89,104.16739423027822,30.69410275496136,5314,51134.012682444685,1.0991448429337176,0.9170023814602404,0.6745912791896866,基本平衡,供给不足,供给不足
CS-122,103.9900343579578,30.58826087151837,972,10362.698387868351,1.5838730679544328,1.3264600192632943,0.9750657878418146,供给充足,基本平衡,供给不足
DT-112,104.07411545867058,30.621580064264688,1927,18542.56943817084,1.7265771086704282,1.4498055670529555,1.161355971279295,供给充足,基本平衡,基本平衡
EG-99,104.11444693493286,30.660932552044383,2695,25932.658518195127,1.4854521555362432,1.2462669954584877,0.995783317089256,基本平衡,基本平衡,供给不足
DH-109,104.03646552857064,30.63068367946161,4982,47939.34184444164,1.423140813864458,1.1942218389008363,0.8933492354902995,基本平衡,基本平衡,供给不足
CX-90,104.00455692314117,30.689831087786544,693,6668.399016076837,3.256159511846875,2.727809695531614,2.1313010137727915,供给充足,供给充足,供给充足
EH-84,104.11713731276606,30.709399349593856,0,0.0,0.6459956951851064,0.5393535967931395,0.4450956300812951,供给不足,供给不足,严重不足
CZ-110,104.0114571498532,30.62737026743391,0,0.0,1.3707641678602183,1.153831811052065,0.8824838461876829,基本平衡,基本平衡,供给不足
DN-116,104.05545824808938,30.60894303479919,1042,10026.65312651552,1.1363010569415712,0.9600800346077742,0.7872051138123074,基本平衡,供给不足,供给不足
EB-57,104.09755489477932,30.79365780518032,2965,28530.740379030045,1.1436206773286113,0.9531327213203094,0.8508496884183422,基本平衡,供给不足,供给不足
CV-70,103.99764663568378,30.75229075443792,2052,19745.38600346434,0.3213864497007996,0.267822041417333,0.1953033320944539,严重不足,严重不足,严重不足
BS-93,103.90759273223524,30.67811208202413,0,0.0,0.4439804392615915,0.37335180326974315,0.27455077417712215,严重不足,严重不足,严重不足
DO-118,104.05866317114187,30.601151961148098,0,0.0,1.114984001076801,0.9408765756855618,0.7766813283668409,基本平衡,供给不足,供给不足
DA-94,104.014095579301,30.675838346806383,1994,19187.28055115441,3.875732076231899,3.2475756563087033,2.3625169935198476,供给充足,供给充足,供给充足
DL-98,104.04864914975404,30.66515606648963,4379,42136.96867445955,2.069068361682178,1.7352876421635017,1.3983732543324519,供给充足,供给充足,基本平衡
CK-80,103.963525041925,30.71920363652496,1848,17782.397376260167,2.299347135347562,1.9314344042278377,1.6920219813421702,供给充足,供给充足,供给充足
CR-118,103.98667847647732,30.602174056061227,1021,9824.582100195688,1.8602798823603999,1.554211076333098,1.1904627976742508,供给充足,供给充足,基本平衡
DS-117,104.07114979247808,30.60436743601708,0,0.0,1.3819742531964654,1.1645977643306176,0.9896166634983334,基本平衡,基本平衡,供给不足
DG-82,104.03251040005756,30.71348481215508,4837,46544.0702235658,2.303608877938461,1.934979092569111,1.5254050862768387,供给充足,供给充足,供给充足
EI-95,104.12059587192442,30.673477183848338,0,0.0,1.5506776579220576,1.2974010438888812,1.0162765344391682,供给充足,基本平衡,基本平衡
EU-123,104.15893123370968,30.586209954963085,3821,36767.61291375959,1.0008571838206761,0.8503078398233747,0.7488675557905725,基本平衡,供给不足,供给不足
DW-71,104.08230836001096,30.748228776201927,792,7621.0283767855535,0.6524235266573359,0.5603470737248863,0.4709563160348099,供给不足,供给不足,严重不足
CT-85,103.99186687368405,30.705361452898902,0,0.0,2.351422000310947,1.9709288160646279,1.6381349876873628,供给充足,供给充足,供给充足
DI-127,104.04016583477444,30.57288530879812,1490,14337.539010035334,2.9662486269976687,2.4796603205877306,2.208577247343413,供给充足,供给充足,供给充足
EE-102,104.10827086840682,30.65151316274025,0,0.0,1.2718001648249178,1.0692801149878595,0.8763241716370536,基本平衡,基本平衡,供给不足
DE-102,104.0268720705643,30.650929230203023,623,5994.825088473807,2.0651353037836118,1.7281132832475885,1.2884797930035574,供给充足,供给充足,基本平衡
EV-79,104.16085932554483,30.72531784541896,0,0.0,0.4453723855334646,0.3711436546112205,0.30928664717947724,严重不足,严重不足,严重不足
CK-109,103.96449238375538,30.6285675899772,6717,64634.39565819239,0.6337822694967794,0.5305388590960083,0.3906254196175143,供给不足,供给不足,严重不足
CO-85,103.97622142625464,30.7036762162696,0,0.0,2.634571830452489,2.2105273608209335,1.8918214054607752,供给充足,供给充足,供给充足
CS-91,103.9889462770034,30.68502202754333,1832,17628.439376577673,2.9717963086654016,2.492548867613416,2.030953362032438,供给充足,供给充足,供给充足
DW-90,104.08287059544094,30.68884484508676,0,0.0,1.2477143517882276,1.0476954541188128,0.826195251044111,基本平衡,基本平衡,供给不足
DH-79,104.03553422592202,30.72444711699292,3258,31350.144684114468,1.9538902641826825,1.6409132434702027,1.3084438742738163,供给充足,供给充足,基本平衡
CK-113,103.96462546523496,30.61606596513781,1824,17551.45715059445,1.0618434206151681,0.888477197325849,0.6647683863386495,基本平衡,供给不足,供给不足
EO-103,104.13960639279152,30.6485986305434,2014,19379.733937054472,1.0523996735357344,0.8788634954352661,0.6839168418653907,基本平衡,供给不足,供给不足
DU-121,104.07752669488524,30.591909875760173,0,0.0,1.0334781510010718,0.8742793665302903,0.7366724515225688,基本平衡,供给不足,供给不足
CT-104,103.99248346372715,30.64597870981206,0,0.0,1.8652203296719074,1.576194405544786,1.3406023713135904,供给充足,供给充足,基本平衡
CO-100,103.9767158830096,30.65679536481304,1454,13991.128671537836,2.698908671817504,2.2863055015303955,1.9686574287415377,供给充足,供给充足,供给充足
DF-117,104.03045468689074,30.605633369747192,4236,40760.943036391305,1.7554155882242974,1.4960095315340367,1.2945705621516856,供给充足,基本平衡,基本平衡
CN-101,103.97360157984744,30.65520797596027,2644,25441.914860760688,2.38456743575919,2.0228552597347726,1.7320276113708661,供给充足,供给充足,供给充足
CM-90,103.97012273053132,30.68799978993784,0,0.0,1.8999481629356245,1.5946709549463651,1.3083602884862633,供给充足,供给充足,基本平衡
FB-93,104.18002869044898,30.681680208012267,0,0.0,0.8099208564953415,0.6755546418541569,0.5284502352832793,供给不足,供给不足,供给不足
CU-112,103.99588834634336,30.61943676657368,0,0.0,1.4972486425893468,1.2518657734083056,0.9602933839141639,基本平衡,基本平衡,供给不足
FI-89,104.20186137510498,30.692756275446943,1654,15915.630552079492,0.9007834747969151,0.7506528956640959,0.5876365529313594,供给不足,供给不足,供给不足
DM-71,104.05096984169342,30.74800332436649,533,5128.798137399509,0.9371698120692175,0.7809748433910145,0.5927324874962894,供给不足,供给不足,供给不足
DK-121,104.0462386328628,30.591684309754854,0,0.0,2.132022097052402,1.793763989291283,1.548581756163219,供给充足,供给充足,供给充足
DL-119,104.04929113619885,30.59952095365264,0,0.0,1.4493245638919752,1.2261037798874104,1.035649415499943,基本平衡,基本平衡,基本平衡
DR-126,104.06827477062724,30.57777814756013,6823,65654.40060744266,1.6155854640145237,1.351375102113353,1.197402589845316,供给充足,基本平衡,基本平衡
CJ-113,103.96147929200872,30.61760371836501,2271,21852.71521143641,0.9178401371585445,0.7680746386873996,0.5673066858252811,供给不足,供给不足,供给不足
DD-118,104.02422758070078,30.602461104244814,2633,25336.06303465965,2.1730703079608595,1.8443089767855814,1.5645209566685911,供给充足,供给充足,供给充足
DJ-85,104.04198574615737,30.705740914831985,0,0.0,2.27287849764502,1.9088370087876132,1.4591983595914428,供给充足,供给充足,基本平衡
DD-78,104.02297050070077,30.72747880349344,828,7967.436457538243,1.8328197248160292,1.5409308136164312,1.1764715536483699,供给充足,供给充足,基本平衡
EF-126,104.11207217321994,30.5780842926976,0,0.0,0.31382593070934284,0.2650232177344977,0.22103989448209266,严重不足,严重不足,严重不足
EC-78,104.1013147255503,30.726482074523112,2428,23363.4528297757,0.6559036487441744,0.5470562902113171,0.418254821189379,供给不足,供给不足,严重不足
EL-124,104.13078692438502,30.584462142389032,3576,34410.0936240848,0.9195266767064505,0.7775349326468843,0.6930497050362779,供给不足,供给不足,供给不足
CA-98,103.9322758206738,30.66331325431048,0,0.0,0.7455464456233054,0.6398589382593977,0.5585450959815079,供给不足,供给不足,供给不足
EE-116,104.1086720411053,30.60775566949259,0,0.0,2.3430824389023828,1.9692942670365738,1.516806608637023,供给充足,供给充足,供给充足
EE-65,104.10720638922108,30.76715652418257,0,0.0,1.278238482817592,1.0672140652826523,0.8694089667763861,基本平衡,基本平衡,供给不足
DX-100,104.0862820814514,30.659174722895752,1809,17407.121633433362,1.8498046008549158,1.5587075719544476,1.2532352846587624,供给充足,供给充足,基本平衡
ER-130,104.14971589715374,30.566578276657303,0,0.0,0.26732696829758396,0.22617978666597635,0.2053469105551279,严重不足,严重不足,严重不足
DX-57,104.08501350042064,30.79356988888175,421,4051.075783368108,1.0690023865312879,0.9038833239986377,0.816862849958342,基本平衡,供给不足,供给不足
CH-104,103.95491792734914,30.64568211988735,0,0.0,0.6991526011199418,0.5966437814805498,0.4885381337126514,供给不足,供给不足,严重不足
EH-132,104.11849860127175,30.55937338714839,6127,58957.10528422321,0.016846226108120418,0.014225142381320931,0.011089666446545875,严重不足,严重不足,严重不足
EE-77,104.1075523005076,30.72965079846651,0,0.0,0.5279529170139261,0.4399607641782717,0.33102454281137195,供给不足,严重不足,严重不足
EH-114,104.11798931538804,30.61563353582177,11954,115027.45822875864,2.3685058674904638,1.9849682501843529,1.4575828953234102,供给充足,供给充足,基本平衡
EC-94,104.10177809047708,30.67647415856705,4039,38865.31547753874,1.9321307696520202,1.6207700727932237,1.24035130890247,供给充足,供给充足,基本平衡
FH-86,104.19863881055024,30.70367650221158,0,0.0,1.1698479206456633,0.9748732672047198,0.7221323929865605,基本平衡,供给不足,供给不足
DR-118,104.06803553807958,30.60278230044485,775,7457.444787098916,1.2363101750748613,1.0422851885522548,0.8869645127513403,基本平衡,基本平衡,供给不足
FE-91,104.18938493755044,30.68642753461389,673,6475.949618142344,1.043619176885876,0.8696826474048968,0.6828174046583652,基本平衡,供给不足,供给不足
CV-93,103.99838990685583,30.680406702955427,0,0.0,3.657127225723561,3.0678012804968056,2.399920015399621,供给充足,供给充足,供给充足
EO-112,104.13914351210668,30.619358423882524,0,0.0,1.58428797744998,1.3267612021506774,1.0343998434739705,供给充足,基本平衡,基本平衡
CY-78,104.00732084206884,30.72579723069352,3837,36921.56857819166,1.500064299004239,1.2575424758460283,0.9135624379347858,供给充足,基本平衡,供给不足
EI-125,104.12144332681852,30.57971076331321,0,0.0,0.4170100170224057,0.35170837064809013,0.3060055231887617,严重不足,严重不足,严重不足
DO-115,104.05857248470058,30.61052847076549,1042,10026.65479765319,1.2192211339741583,1.0276316856607717,0.8529624414186727,基本平衡,基本平衡,供给不足
DF-87,104.02951850771986,30.699397003224057,0,0.0,2.562699499056866,2.155230345464631,1.69844310939037,供给充足,供给充足,供给充足
EH-80,104.1170234101726,30.72190135393809,0,0.0,0.4351025261743918,0.36292884820030263,0.2955313646376225,严重不足,严重不足,严重不足
CM-94,103.97025540251502,30.67549825638415,0,0.0,2.7138197040401972,2.2932220435886306,1.9216153936471112,供给充足,供给充足,供给充足
EE-81,104.1076674601762,30.717148841195147,0,0.0,0.6407174017546182,0.5350479622901325,0.43029656022014706,供给不足,供给不足,严重不足
DY-54,104.08828290234791,30.801316857646302,366,4073.856682701159,0.7640697227607858,0.6367247689673216,0.5676866960305075,供给不足,供给不足,供给不足
DQ-88,104.06401864307296,30.69496172968641,14364,138217.7020242504,1.1578424283211826,0.9707481054139062,0.7086296752709522,基本平衡,供给不足,供给不足
CA-95,103.93271307824692,30.67206963099617,1048,10084.389854038276,0.9186525977812627,0.7847685744654554,0.6591231008453259,供给不足,供给不足,供给不足
CN-77,103.97326301887544,30.729747585555085,0,0.0,1.6999282638529827,1.428096270721662,1.2481843179688077,供给充足,基本平衡,基本平衡
DG-94,104.03288445205,30.675979572525883,0,0.0,2.621049099845919,2.195567577861377,1.6375443758984405,供给充足,供给充足,供给充足
DI-91,104.0390545970284,30.68540239241916,0,0.0,2.127908135405587,1.7898833602723867,1.3883938459647114,供给充足,供给充足,基本平衡
CA-94,103.93267871390395,30.675194979819832,0,0.0,0.9590626260223488,0.8169232475276362,0.673165166869614,供给不足,供给不足,供给不足
DS-100,104.07064209813451,30.657500969178567,0,0.0,1.8831537364053152,1.586723864749369,1.24652493688584,供给充足,供给充足,基本平衡
FJ-86,104.20490386557972,30.703715014834746,0,0.0,0.764355244191363,0.6369627034928025,0.4736304257373457,供给不足,供给不足,严重不足
DM-80,104.05124547043002,30.71987441340225,0,0.0,1.7867828713114748,1.4946043072478727,1.1954485869970286,供给充足,基本平衡,基本平衡
DT-88,104.0734001212034,30.69659184704108,2046,19687.6476754009,0.9718940382359728,0.8153371859605699,0.6259585776020761,供给不足,供给不足,供给不足
DV-69,104.07940354412298,30.75523347349268,0,0.0,0.7177774095839465,0.6342713495459706,0.584850640426146,供给不足,供给不足,供给不足
CG-99,103.95163573215449,30.659721118475908,3314,31888.99084575089,1.6350735681017166,1.395504250679577,1.1741492154731235,供给充足,基本平衡,基本平衡
DW-96,104.08304779680849,30.670091909630298,0,0.0,1.9645313518616314,1.6566028350222943,1.3585188237521013,供给充足,供给充足,基本平衡
BX-86,103.92298974575289,30.70168279071408,1428,13740.94342706742,1.595886923057479,1.3329594428616736,0.9533524672219069,供给充足,基本平衡,供给不足
DB-109,104.01768539312084,30.63054315881786,898,8641.013443632035,1.2409265310065047,1.0429769166737346,0.7948385339636689,基本平衡,基本平衡,供给不足
DG-110,104.03338209753169,30.62597224405644,0,0.0,1.4192319618689515,1.1964976854474725,0.9317015523016268,基本平衡,基本平衡,供给不足
