GRID_ID,lon,lat,population,population_density_km2,Ai_base,level_base,Ai_hotel_0.6,Ai_hotel_0.7,Ai_hotel_0.8,level_hotel_0.7,Ai_improve
DQ-97,104.06428991060297,30.66683248299044,0,0.0,1.8207435009388182,供给充足,2.2023047958999955,2.265898345060192,2.3294918942203884,供给充足,0.44515484412137374
DN-120,104.05557954614922,30.596441027993865,4133,39769.8247330985,1.3310151670691095,基本平衡,1.351753154874668,1.3552094861755943,1.3586658174765207,基本平衡,0.02419431910648484
CW-111,104.00211555822882,30.62261038522929,794,7640.27119237363,1.4921666015036394,基本平衡,1.57825625547686,1.5926045311390633,1.6069528068012668,供给充足,0.10043792963542386
DS-60,104.07033616511794,30.782937729674984,0,0.0,0.9199538742352994,供给不足,0.9199538742352994,0.9199538742352994,0.9199538742352994,供给不足,0.0
DK-117,104.04611615837771,30.604186291813505,0,0.0,1.2871277071483775,基本平衡,1.3057321018810035,1.3088328343364413,1.311933566791879,基本平衡,0.021705127188063722
EG-58,104.11312877706116,30.78813512421077,0,0.0,1.3075613528457084,基本平衡,1.3075613528457084,1.3075613528457084,1.3075613528457084,基本平衡,0.0
EH-67,104.1166527345512,30.76253270005895,0,0.0,1.3493071464235313,基本平衡,1.3706395428710618,1.3741949422789836,1.3777503416869052,基本平衡,0.02488779585545231
EI-75,104.12002868931724,30.735987366094573,899,8650.635953034742,0.39004889961146394,严重不足,0.3939647698956175,0.3946174149429765,0.3952700599903354,严重不足,0.004568515331512535
DX-91,104.08601726960936,30.68730417774176,0,0.0,1.3856680588766772,基本平衡,1.634106287592855,1.6755126590455514,1.7169190304982476,供给充足,0.28984460016887414
EZ-78,104.17336545507688,30.72852380630909,1212,11662.481396082434,0.5802357564156619,供给不足,0.5802357564156619,0.5802357564156619,0.5802357564156619,供给不足,0.0
CU-89,103.99514502183492,30.6913214390813,0,0.0,2.8263435937305625,供给充足,2.829840954152134,2.8304238475557293,2.8310067409593245,供给充足,0.004080253825166746
EN-127,104.13712723262245,30.57512703280396,0,0.0,0.4663677235519427,严重不足,0.4663677235519427,0.4663677235519427,0.4663677235519427,严重不足,0.0
EQ-130,104.14621790742628,30.56468227511513,0,0.0,0.20631647502066758,严重不足,0.20631647502066758,0.20631647502066758,0.20631647502066758,严重不足,0.0
DV-112,104.08037501525236,30.621624477594743,1786,17185.801793236984,1.9128722977475137,供给充足,1.9733776381335506,1.9834618615312234,1.9935460849288964,供给充足,0.07058956378370973
DW-74,104.0823972450652,30.73885240313209,0,0.0,0.6543491119947431,供给不足,0.6543491119947431,0.6543491119947431,0.6543491119947431,供给不足,0.0
EA-92,104.09545670178332,30.682681705952213,0,0.0,1.7753727062893605,供给充足,1.842812303380651,1.8540522362291993,1.8652921690777478,供给充足,0.07867952993983884
DP-119,104.06180733656916,30.599611809859567,0,0.0,1.1293818330911334,基本平衡,1.1903859921311815,1.2005533519711895,1.2107207118111976,基本平衡,0.07117151888005613
DD-125,104.02439245937656,30.58073138035896,0,0.0,3.3857431209592646,供给充足,3.3857431209592646,3.3857431209592646,3.3857431209592646,供给充足,0.0
EF-85,104.11090069963404,30.70623109580981,4447,42791.29931384372,0.6939982356486204,供给不足,0.7160947547202109,0.7197775078988093,0.7234602610774078,供给不足,0.025779272250188945
EH-118,104.1181026140032,30.60313132360138,2668,25672.85080762323,2.143693907431789,供给充足,2.156135299138533,2.1582088644229906,2.160282429707448,供给充足,0.014514956991201533
CL-91,103.96700755409616,30.68641223030789,0,0.0,1.9138369069315369,供给充足,1.9633126458389665,1.971558602323538,1.9798045588081097,供给充足,0.05772169539200123
EN-121,104.13696110978152,30.59388051839625,0,0.0,1.6754506837384002,供给充足,1.8052864479192512,1.8269257419493932,1.848565035979535,供给充足,0.15147505821099294
DW-94,104.08298874816144,30.67634289363765,0,0.0,1.89670411026832,供给充足,2.077606979310636,2.1077574574843556,2.137907935658075,供给充足,0.21105334721603564
DI-78,104.03865177690756,30.72603307287947,1381,13288.685485140131,1.9124807546177824,供给充足,1.9159260221338221,1.9165002333864953,1.9170744446391688,供给充足,0.004019478768712892
DK-128,104.0464527788748,30.56980578156092,0,0.0,2.833669586085605,供给充足,2.844805486199524,2.8466614695518437,2.8485174529041632,供给充足,0.012991883466238807
CS-90,103.98891370629484,30.68814742687928,1402,13490.75593414084,2.608559778522313,供给充足,2.6166333305414793,2.617978922544674,2.6193245145478685,供给充足,0.009419144022360992
EQ-111,104.14595248239516,30.62485809947132,0,0.0,1.1612548032694778,基本平衡,1.6458950090211797,1.7266683766464634,1.807441744271747,供给充足,0.5654135733769856
DU-114,104.07731934449828,30.61378852370896,1643,15809.7829486497,1.6893656757078868,供给充足,1.7875555672889794,1.8039205492191615,1.8202855311493435,供给充足,0.11455487351127469
DH-126,104.03699133044624,30.577550452278057,0,0.0,3.0555996761192694,供给充足,3.0917434460466926,3.097767407701263,3.1037913693558337,供给充足,0.04216773158199372
EB-115,104.09924058314844,30.612379310700604,0,0.0,2.430457847758042,供给充足,2.4513550367419876,2.4548379015726454,2.458320766403303,供给充足,0.024380053814603286
DW-87,104.08278193240636,30.69822129169456,1034,9949.67306413925,0.8414216826291382,供给不足,0.9164850623062115,0.9289956255857237,0.941506188865236,供给不足,0.0875739429565855
DP-91,104.06096215692416,30.68712545828563,0,0.0,1.3811172907455767,基本平衡,1.398077176457133,1.4009038240757257,1.4037304716943184,基本平衡,0.019786533330149014
DV-102,104.0800792963627,30.65287954893908,3204,30830.520126277326,1.7442763347496364,供给充足,2.3097645779871687,2.404012618526757,2.4982606590663465,供给充足,0.6597362837771208
DY-119,104.08998360078752,30.5982490676433,1116,10738.72049342244,1.5412619758867412,供给充足,1.547557243408182,1.5486064546617553,1.5496556659153287,供给充足,0.007344478775014096
DZ-113,104.092923313237,30.618586874941247,1144,11008.14892200936,2.2886936152608137,供给充足,2.330611683941886,2.3375980287220646,2.344584373502243,供给充足,0.04890441346125085
CC-79,103.93846278858288,30.72214986812789,0,0.0,0.6331994166893088,供给不足,0.6331994166893088,0.6331994166893088,0.6331994166893088,供给不足,0.0
CR-89,103.98573285082684,30.69281110059344,1921,18484.845898767308,2.3640062202089513,供给充足,2.3646151372650475,2.3647166234410637,2.3648181096170795,供给充足,0.0007104032321123555
EL-84,104.1296679139921,30.709483950699056,0,0.0,0.5934264152718373,供给不足,0.5934264152718373,0.5934264152718373,0.5934264152718373,供给不足,0.0
CW-91,104.001473266988,30.6851189303708,765,7361.220591201922,3.4032172673188854,供给充足,3.4066423896525446,3.4072132433748212,3.407784097097098,供给充足,0.003995976055935824
DG-121,104.0337235071245,30.591591977516693,0,0.0,2.821673291613057,供给充足,2.8405212315681854,2.84366255489404,2.846803878219895,供给充足,0.021989263280983273
CB-96,103.93586147583233,30.67053263835448,0,0.0,1.0691249536998153,基本平衡,1.0691249536998153,1.0691249536998153,1.0691249536998153,基本平衡,0.0
DB-81,104.01679938075588,30.718055255633,0,0.0,1.8869900801724004,供给充足,1.8960883471935024,1.8976047250303527,1.899121102867203,供给充足,0.010614644857952271
DT-73,104.07339918836534,30.743253622688965,0,0.0,0.5560506124053548,供给不足,0.6336255597854443,0.646554717682126,0.6594838755788075,供给不足,0.09050410527677122
EL-77,104.1294713666,30.731362516122665,3082,29656.57397914692,0.3849515140664751,严重不足,0.3874404730122948,0.38785529950326475,0.3882701259942347,严重不足,0.002903785436789652
EW-89,104.16427550651528,30.69251986231124,5458,52519.65631998178,1.0194654226012598,基本平衡,1.032285384295913,1.0344220445783552,1.0365587048607974,基本平衡,0.014956621977095352
CZ-118,104.0117111528094,30.6023666252986,0,0.0,2.3855455352805093,供给充足,2.3855455352805093,2.3855455352805093,2.3855455352805093,供给充足,0.0
DG-78,104.03238556005488,30.725986509293847,1827,17580.321748698516,1.8875019157987127,供给充足,1.8934500193266393,1.894441369914627,1.8954327205026147,供给充足,0.006939454115914234
FM-81,104.214716353108,30.716472099876068,0,0.0,0.12107077460734031,严重不足,0.12107077460734031,0.12107077460734031,0.12107077460734031,严重不足,0.0
CL-99,103.96727360059592,30.661409158851523,0,0.0,2.591653349687607,供给充足,2.606475282793119,2.6089456049773707,2.6114159271616226,供给充足,0.017292255289763858
DW-97,104.08307731421225,30.66696641487956,0,0.0,1.897947688515426,供给充足,2.201040525157816,2.251555997931547,2.302071470705279,供给充足,0.35360830941612087
FC-83,104.18291037008932,30.71139279491348,0,0.0,1.4165076799079717,基本平衡,1.4165076799079717,1.4165076799079717,1.4165076799079717,基本平衡,0.0
EM-107,104.133456470096,30.636054834757527,0,0.0,1.2377449586589166,基本平衡,1.2658984677192098,1.2705907192292587,1.2752829707393076,基本平衡,0.03284576057034205
DY-88,104.08907580234052,30.69513990025525,1034,9949.67472240036,1.0374385166118039,基本平衡,1.1635990751977208,1.1846258349620404,1.2056525947263599,基本平衡,0.14718731835023657
CJ-123,103.9616879097674,30.58638205728983,0,0.0,0.35618693883678837,严重不足,0.357008539091409,0.3571454724671791,0.3572824058429492,严重不足,0.0009585336303907233
DY-75,104.08869380120424,30.735771102498752,0,0.0,0.7416480397039268,供给不足,0.7416480397039268,0.7416480397039268,0.7416480397039268,供给不足,0.0
EI-87,104.12036921166326,30.69848132980346,16837,162014.1908133993,0.7406304103358277,供给不足,0.7408302398660843,0.7408635447877938,0.7408968497095032,供给不足,0.0002331344519661549
DB-85,104.01692619154088,30.70555360131538,0,0.0,2.3390973385913583,供给充足,2.376163506969627,2.382341201699339,2.3885188964290505,供给充足,0.04324386310798056
EQ-86,104.14540011929994,30.70177417830212,4596,44225.058610671935,0.5911426568337007,供给不足,0.5911426568337007,0.5911426568337007,0.5911426568337007,供给不足,0.0
DV-103,104.08010888906124,30.64975404941104,0,0.0,1.7044940658665801,供给充足,2.0153205785416572,2.067124997320837,2.1189294161000167,供给充足,0.36263093145425707
CZ-91,104.01085261762006,30.686753524768427,1569,15097.71473659041,3.4309574771202995,供给充足,3.5103079235237225,3.523532997924293,3.5367580723248633,供给充足,0.09257552080399334
DA-106,104.01447618065518,30.63833309675409,2443,23507.78655276735,1.2696881863636011,基本平衡,1.3264449726461385,1.3359044370265614,1.3453639014069845,基本平衡,0.06621625066296022
ET-124,104.1558160692974,30.58462689987,3821,36767.60229988015,1.021165164713814,基本平衡,1.0443614208797334,1.0482274635740534,1.0520935062683732,基本平衡,0.027062298860239364
DV-115,104.08046363971656,30.612247926719128,0,0.0,1.821991817590276,供给充足,1.8937585282490947,1.9057196466922313,1.9176807651353678,供给充足,0.0837278291019552
DW-103,104.08325432172916,30.648213415140184,0,0.0,1.630138135047173,供给充足,1.8055636606245953,1.8348012482208325,1.8640388358170694,供给充足,0.20466311317365937
CK-125,103.96558534893508,30.57822234316756,7633,130721.53472087352,0.2197198406338301,严重不足,0.32613643009433,0.3438725283377466,0.36160862658116333,严重不足,0.12415268770391652
ES-104,104.15215649072871,30.645555353808938,0,0.0,0.743981307538556,供给不足,0.7453274856324645,0.745551848648116,0.7457762116637674,供给不足,0.0015705411095600086
EF-80,104.11075732252444,30.72185857886664,855,8227.245539315578,0.5417146418623503,供给不足,0.5612522122743123,0.5645084740096393,0.5677647357449663,供给不足,0.022793832147289028
EH-115,104.11801764669056,30.61250798483153,0,0.0,2.390317397701807,供给充足,2.4051265240478483,2.4075947117721883,2.4100628994965287,供给充足,0.017277314070381244
DW-123,104.083843148546,30.58570301894072,6939,66770.60089206434,0.8366844100524382,供给不足,0.8475564876861424,0.8493685006250932,0.8511805135640439,供给不足,0.01268409057265496
DQ-115,104.0648313016678,30.6105736175024,1042,10026.65312651552,1.3160520068333383,基本平衡,1.5242717731171624,1.5589750674977998,1.593678361878437,供给充足,0.24292306066446145
DV-57,104.0787428250492,30.79352547585708,1516,14587.72425450575,0.9767363057848655,供给不足,0.9767363057848655,0.9767363057848655,0.9767363057848655,供给不足,0.0
DQ-137,104.06549093495852,30.54181210802528,0,0.0,0.7813516587206837,供给不足,0.8013697582400987,0.8047061081600012,0.8080424580799037,供给不足,0.023354449439317526
CW-122,104.002467962964,30.588230423652007,556,5350.114336221332,2.605275973372605,供给充足,2.616131523613958,2.6179407819875173,2.619750040361076,供给充足,0.01266480861491237
DP-131,104.06216842476798,30.56210559277116,0,0.0,1.9720199538552448,供给充足,2.002367486623367,2.007425408751387,2.0124833308794075,供给充足,0.03540545489614222
DC-136,104.02167906855848,30.544616135777208,601,5783.1271871744975,0.43210349720237723,严重不足,0.43210349720237723,0.43210349720237723,0.43210349720237723,严重不足,0.0
DD-76,104.02290744010992,30.733729623464857,0,0.0,1.6354036839626827,供给充足,1.6370580063943174,1.6373337267995898,1.6376094472048623,供给充足,0.0019300428369071199
CZ-122,104.01183832259736,30.589865218076984,0,0.0,3.085952425944343,供给充足,3.0944462300121356,3.0958618640234343,3.097277498034733,供给充足,0.00990943807909117
CG-85,103.95116291147843,30.703476223866208,5733,55165.83721143328,1.493341201021867,基本平衡,1.493341201021867,1.493341201021867,1.493341201021867,基本平衡,0.0
EM-72,104.13247872143904,30.745448258988628,0,0.0,0.46751550172197603,严重不足,0.46751550172197603,0.46751550172197603,0.46751550172197603,严重不足,0.0
DL-120,104.04932165441524,30.59639545507578,0,0.0,1.5235682638454924,供给充足,1.5332495032173576,1.5348630431126684,1.5364765830079794,供给充足,0.011294779267176036
EN-112,104.13671163295848,30.62201064335824,0,0.0,1.5769757752258193,供给充足,1.6272163458066888,1.6355897742368337,1.6439632026669786,供给充足,0.058613999011014384
CO-82,103.9761223956898,30.713052344689025,557,5359.737737308511,2.8198156415070157,供给充足,2.8377264810569804,2.8407116209819745,2.843696760906969,供给充足,0.020895979474958803
FL-88,104.2112197822737,30.697502058684165,2480,23863.819341418894,0.49006641696826014,严重不足,0.49006641696826014,0.49006641696826014,0.49006641696826014,严重不足,0.0
ER-76,104.14824411909368,30.73461277652485,786,7563.291129981955,0.2697189827760933,严重不足,0.2697189827760933,0.2697189827760933,0.2697189827760933,严重不足,0.0
DD-123,104.02438416348764,30.58683371846958,0,0.0,3.3385822135208607,供给充足,3.3385822135208607,3.3385822135208607,3.3385822135208607,供给充足,0.0
EA-84,104.0952234773456,30.70768564586459,0,0.0,0.6633654916115126,供给不足,0.7256705700989116,0.7360547498468114,0.7464389295947113,供给不足,0.07268925823529881
FF-87,104.19239980169635,30.70051211960245,0,0.0,1.4575791649842653,基本平衡,1.4575791649842653,1.4575791649842653,1.4575791649842653,基本平衡,0.0
EX-89,104.16739423027822,30.69410275496136,5314,51134.012682444685,1.0991448429337176,基本平衡,1.1218504742012307,1.1256347460791496,1.1294190179570684,基本平衡,0.02648990314543198
CS-122,103.9900343579578,30.58826087151837,972,10362.698387868351,1.5838730679544328,供给充足,1.5838730679544328,1.5838730679544328,1.5838730679544328,供给充足,0.0
DT-112,104.07411545867058,30.621580064264688,1927,18542.56943817084,1.7265771086704282,供给充足,1.9368925795046044,1.971945157976967,2.0069977364493297,供给充足,0.24536804930653866
EG-99,104.11444693493286,30.660932552044383,2695,25932.658518195127,1.4854521555362432,基本平衡,1.5203833941686316,1.5262052672740294,1.5320271403794274,供给充足,0.040753111737786174
DH-109,104.03646552857064,30.63068367946161,4982,47939.34184444164,1.423140813864458,基本平衡,1.4610698750843292,1.467391385287641,1.473712895490953,基本平衡,0.044250571423183116
CX-90,104.00455692314117,30.689831087786544,693,6668.399016076837,3.256159511846875,供给充足,3.2764571027015026,3.2798400345106073,3.283222966319712,供给充足,0.02368052266373244
EH-84,104.11713731276606,30.709399349593856,0,0.0,0.6459956951851064,供给不足,0.6608866039965754,0.6633684221318202,0.6658502402670651,供给不足,0.01737272694671388
CZ-110,104.0114571498532,30.62737026743391,0,0.0,1.3707641678602183,基本平衡,1.4080493403274563,1.4142635357386626,1.4204777311498689,基本平衡,0.04349936787844433
DN-116,104.05545824808938,30.60894303479919,1042,10026.65312651552,1.1363010569415712,基本平衡,1.2468790755395183,1.265308745305843,1.2837384150721673,基本平衡,0.12900768836427168
EB-57,104.09755489477932,30.79365780518032,2965,28530.740379030045,1.1436206773286113,基本平衡,1.1436206773286113,1.1436206773286113,1.1436206773286113,基本平衡,0.0
CV-70,103.99764663568378,30.75229075443792,2052,19745.38600346434,0.3213864497007996,严重不足,0.35151965090370596,0.35654185110419034,0.3615640513046748,严重不足,0.03515540140339074
BS-93,103.90759273223524,30.67811208202413,0,0.0,0.4439804392615915,严重不足,0.4439804392615915,0.4439804392615915,0.4439804392615915,严重不足,0.0
DO-118,104.05866317114187,30.601151961148098,0,0.0,1.114984001076801,基本平衡,1.1818894826954,1.1930403962985,1.2041913099015997,基本平衡,0.07805639522169883
DA-94,104.014095579301,30.675838346806383,1994,19187.28055115441,3.875732076231899,供给充足,3.913934323513046,3.92030136472657,3.9266684059400947,供给充足,0.0445692884946709
DL-98,104.04864914975404,30.66515606648963,4379,42136.96867445955,2.069068361682178,供给充足,2.159987199097259,2.175140338666439,2.190293478235619,供给充足,0.10607197698426107
CK-80,103.963525041925,30.71920363652496,1848,17782.397376260167,2.299347135347562,供给充足,2.299347135347562,2.299347135347562,2.299347135347562,供给充足,0.0
CR-118,103.98667847647732,30.602174056061227,1021,9824.582100195688,1.8602798823603999,供给充足,2.006433982774681,2.030792999510395,2.0551520162461085,供给充足,0.17051311714999495
DS-117,104.07114979247808,30.60436743601708,0,0.0,1.3819742531964654,基本平衡,1.494777580940846,1.5135781355649094,1.5323786901889729,供给充足,0.131603882368444
DG-82,104.03251040005756,30.71348481215508,4837,46544.0702235658,2.303608877938461,供给充足,2.330153433037732,2.3345775255542773,2.339001618070822,供给充足,0.03096864761581619
EI-95,104.12059587192442,30.673477183848338,0,0.0,1.5506776579220576,供给充足,1.5893518440212264,1.5957975417044215,1.6022432393876163,供给充足,0.04511988378236387
EU-123,104.15893123370968,30.586209954963085,3821,36767.61291375959,1.0008571838206761,基本平衡,1.0168264346529023,1.0194879764582734,1.0221495182636444,基本平衡,0.01863079263759726
DW-71,104.08230836001096,30.748228776201927,792,7621.0283767855535,0.6524235266573359,供给不足,0.6949845314237091,0.7020780322181046,0.7091715330125001,供给不足,0.04965450556076867
CT-85,103.99186687368405,30.705361452898902,0,0.0,2.351422000310947,供给充足,2.3807884221957663,2.385682825843236,2.390577229490706,供给充足,0.03426082553228893
DI-127,104.04016583477444,30.57288530879812,1490,14337.539010035334,2.9662486269976687,供给充足,3.0052086887630693,3.011702032390636,3.018195376018203,供给充足,0.04545340539296738
EE-102,104.10827086840682,30.65151316274025,0,0.0,1.2718001648249178,基本平衡,1.3702234523037564,1.3866273335502295,1.4030312147967026,基本平衡,0.11482716872531173
DE-102,104.0268720705643,30.650929230203023,623,5994.825088473807,2.0651353037836118,供给充足,2.0892928012038223,2.0933190507738573,2.0973453003438927,供给充足,0.028183746990245506
EV-79,104.16085932554483,30.72531784541896,0,0.0,0.4453723855334646,严重不足,0.4453723855334646,0.4453723855334646,0.4453723855334646,严重不足,0.0
CK-109,103.96449238375538,30.6285675899772,6717,64634.39565819239,0.6337822694967794,供给不足,0.6347894242443755,0.6349572833689747,0.6351251424935741,供给不足,0.0011750138721953185
CO-85,103.97622142625464,30.7036762162696,0,0.0,2.634571830452489,供给充足,2.652368656887729,2.655334794626936,2.6583009323661426,供给充足,0.020762964174446896
CS-91,103.9889462770034,30.68502202754333,1832,17628.439376577673,2.9717963086654016,供给充足,2.9873638539223344,2.9899584447984897,2.992553035674645,供给充足,0.018162136133088147
DW-90,104.08287059544094,30.68884484508676,0,0.0,1.2477143517882276,基本平衡,1.4968095711085376,1.538325440995256,1.5798413108819744,供给充足,0.2906110892070284
DH-79,104.03553422592202,30.72444711699292,3258,31350.144684114468,1.9538902641826825,供给充足,1.9589966017340799,1.959847657992646,1.9606987142512122,供给充足,0.005957393809963518
CK-113,103.96462546523496,30.61606596513781,1824,17551.45715059445,1.0618434206151681,基本平衡,1.0762660975828018,1.0786698770774072,1.081073656572013,基本平衡,0.016826456462239125
EO-103,104.13960639279152,30.6485986305434,2014,19379.733937054472,1.0523996735357344,基本平衡,1.0757455611485673,1.0796365424173728,1.0835275236861786,基本平衡,0.027236868881638454
DU-121,104.07752669488524,30.591909875760173,0,0.0,1.0334781510010718,基本平衡,1.0769717801489105,1.084220718340217,1.0914696565315234,基本平衡,0.050742567339145284
CT-104,103.99248346372715,30.64597870981206,0,0.0,1.8652203296719074,供给充足,1.914806635521172,1.9230710198293828,1.9313354041375934,供给充足,0.05785069015747535
CO-100,103.9767158830096,30.65679536481304,1454,13991.128671537836,2.698908671817504,供给充足,2.7493028046905734,2.7577018268360853,2.766100848981597,供给充足,0.05879315501858118
DF-117,104.03045468689074,30.605633369747192,4236,40760.943036391305,1.7554155882242974,供给充足,1.7629910478358504,1.7642536244377758,1.7655162010397014,供给充足,0.00883803621347834
CN-101,103.97360157984744,30.65520797596027,2644,25441.914860760688,2.38456743575919,供给充足,2.411349496169103,2.415813172904089,2.420276849639074,供给充足,0.031245737144898644
CM-90,103.97012273053132,30.68799978993784,0,0.0,1.8999481629356245,供给充足,1.928815176396515,1.933626345306663,1.9384375142168115,供给充足,0.03367818237103859
FB-93,104.18002869044898,30.681680208012267,0,0.0,0.8099208564953415,供给不足,0.8495796611312489,0.8561894619039002,0.8627992626765514,供给不足,0.046268605408558705
CU-112,103.99588834634336,30.61943676657368,0,0.0,1.4972486425893468,基本平衡,1.611366548980064,1.6303862000451834,1.649405851110303,供给充足,0.13313755745583666
FI-89,104.20186137510498,30.692756275446943,1654,15915.630552079492,0.9007834747969151,供给不足,0.9007834747969151,0.9007834747969151,0.9007834747969151,供给不足,0.0
DM-71,104.05096984169342,30.74800332436649,533,5128.798137399509,0.9371698120692175,供给不足,0.9371698120692175,0.9371698120692175,0.9371698120692175,供给不足,0.0
DK-121,104.0462386328628,30.591684309754854,0,0.0,2.132022097052402,供给充足,2.1450892691542403,2.1472671311712133,2.149444993188186,供给充足,0.015245034118811063
DL-119,104.04929113619885,30.59952095365264,0,0.0,1.4493245638919752,基本平衡,1.468356257839428,1.4715282068306703,1.4747001558219124,基本平衡,0.022203642938695145
DR-126,104.06827477062724,30.57777814756013,6823,65654.40060744266,1.6155854640145237,供给充足,1.6515855198189893,1.6575855291197337,1.6635855384204778,供给充足,0.04200006510520993
CJ-113,103.96147929200872,30.61760371836501,2271,21852.71521143641,0.9178401371585445,供给不足,0.9213843757215406,0.9219750821487066,0.9225657885758727,供给不足,0.004134944990162093
DD-118,104.02422758070078,30.602461104244814,2633,25336.06303465965,2.1730703079608595,供给充足,2.175007063628307,2.175329856239548,2.1756526488507895,供给充足,0.0022595482786886834
DJ-85,104.04198574615737,30.705740914831985,0,0.0,2.27287849764502,供给充足,2.2930263540996303,2.296384330175399,2.2997423062511673,供给充足,0.023505832530378967
DD-78,104.02297050070077,30.72747880349344,828,7967.436457538243,1.8328197248160292,供给充足,1.8385130679047559,1.8394619584195435,1.8404108489343314,供给充足,0.006642233603514347
EF-126,104.11207217321994,30.5780842926976,0,0.0,0.31382593070934284,严重不足,0.31382593070934284,0.31382593070934284,0.31382593070934284,严重不足,0.0
EC-78,104.1013147255503,30.726482074523112,2428,23363.4528297757,0.6559036487441744,供给不足,0.6573254378388872,0.6575624026880059,0.6577993675371248,供给不足,0.0016587539438315257
EL-124,104.13078692438502,30.584462142389032,3576,34410.0936240848,0.9195266767064505,供给不足,0.9195266767064505,0.9195266767064505,0.9195266767064505,供给不足,0.0
CA-98,103.9322758206738,30.66331325431048,0,0.0,0.7455464456233054,供给不足,0.7455464456233054,0.7455464456233054,0.7455464456233054,供给不足,0.0
EE-116,104.1086720411053,30.60775566949259,0,0.0,2.3430824389023828,供给充足,2.349510657876598,2.350582027705634,2.35165339753467,供给充足,0.007499588803251189
EE-65,104.10720638922108,30.76715652418257,0,0.0,1.278238482817592,基本平衡,1.2787839652943065,1.2788748790404254,1.2789657927865445,基本平衡,0.0006363962228335129
DX-100,104.0862820814514,30.659174722895752,1809,17407.121633433362,1.8498046008549158,供给充足,2.1531565593630777,2.2037152191144385,2.2542738788657988,供给充足,0.35391061825952264
ER-130,104.14971589715374,30.566578276657303,0,0.0,0.26732696829758396,严重不足,0.26732696829758396,0.26732696829758396,0.26732696829758396,严重不足,0.0
DX-57,104.08501350042064,30.79356988888175,421,4051.075783368108,1.0690023865312879,基本平衡,1.0690023865312879,1.0690023865312879,1.0690023865312879,基本平衡,0.0
CH-104,103.95491792734914,30.64568211988735,0,0.0,0.6991526011199418,供给不足,0.7025637551117597,0.7031322807770627,0.7037008064423657,供给不足,0.0039796796571208715
EH-132,104.11849860127175,30.55937338714839,6127,58957.10528422321,0.016846226108120418,严重不足,0.016846226108120418,0.016846226108120418,0.016846226108120418,严重不足,0.0
EE-77,104.1075523005076,30.72965079846651,0,0.0,0.5279529170139261,供给不足,0.5279529170139261,0.5279529170139261,0.5279529170139261,供给不足,0.0
EH-114,104.11798931538804,30.61563353582177,11954,115027.45822875864,2.3685058674904638,供给充足,2.3842013902262726,2.386817310682241,2.389433231138209,供给充足,0.018311443191777244
EC-94,104.10177809047708,30.67647415856705,4039,38865.31547753874,1.9321307696520202,供给充足,1.986496739346032,1.995557734295034,2.004618729244036,供给充足,0.06342696464301367
FH-86,104.19863881055024,30.70367650221158,0,0.0,1.1698479206456633,基本平衡,1.1698479206456633,1.1698479206456633,1.1698479206456633,基本平衡,0.0
